filename,series,width,height,position_index,ref,metric,ts,center,rotation,scale,center.c,center.r,tr16,xfmsequence
B_141_FB40-SL_8-ST_NISL-SE_22_compressed.jp2,NISL,13352.0,13892.0,22,23.0,1.0878086786503594,07-02-24(14:51),[-46336. -49760.],-2.332670795561633,1.0,-46336.0,49760.0,[2521.24550238 1831.29577652],rot180->rot90->pad->cog->int
B_141_FB40-SL_8-ST_HEOS-SE_23_compressed.jp2,HEOS,16548.0,17728.0,23,25.0,1.1534065441988224,07-02-24(14:51),[-45920.  45792.],-2.517283317039793,1.0,-45920.0,-45792.0,[2654.51126308 1930.72223264],rot180->pad->cog->int
B_141_FB40-SL_9-ST_NISL-SE_25_compressed.jp2,NISL,14944.0,15129.0,25,26.0,1.0797800357384346,07-02-24(14:51),[-46144. -49920.],-2.466941913349052,1.0,-46144.0,49920.0,[2567.69816195 1892.33597316],rot180->rot90->pad->cog->int
B_141_FB40-SL_9-ST_HEOS-SE_26_compressed.jp2,HEOS,,,26,28.0,1.0527359584953542,07-02-24(14:51),[ 50016. -50112.],-2.250294071095034,1.0,50016.0,50112.0,[2573.83361713 1830.88539218],pad->cog->int
B_141_FB40-SL_10-ST_NISL-SE_28_compressed.jp2,NISL,15735.0,15514.0,28,29.0,1.068983371132597,07-02-24(14:51),[-46048. -49952.],-2.4823225325265184,1.0,-46048.0,49952.0,[2576.20975693 1916.39533019],rot180->rot90->pad->cog->int
B_141_FB40-SL_10-ST_HEOS-SE_29_compressed.jp2,HEOS,15900.0,17668.0,29,31.0,1.103127582001152,07-02-24(14:51),[-46016.  45792.],-2.2320935219572458,1.0,-46016.0,-45792.0,[2588.09878579 1798.50177913],rot180->pad->cog->int
B_141_FB40-SL_11-ST_NISL-SE_31_compressed.jp2,NISL,15779.0,17468.0,31,32.0,1.084257731614309,07-02-24(14:51),[-46016. -50208.],-2.158222608983581,1.0,-46016.0,50208.0,[2586.57428874 1791.25838789],rot180->rot90->pad->cog->int
B_141_FB40-SL_11-ST_HEOS-SE_32_compressed.jp2,HEOS,16868.0,17763.0,32,34.0,1.084308889980221,07-02-24(14:51),[-45888.  45792.],-2.2573102098557163,1.0,-45888.0,-45792.0,[2662.50322125 1842.70540243],rot180->pad->cog->int
B_141_FB40-SL_12-ST_NISL-SE_34_compressed.jp2,NISL,18260.0,20421.0,34,35.0,1.0477221129629246,07-02-24(14:51),[-45728. -50560.],-2.318073649757867,1.0,-45728.0,50560.0,[2650.60273003 1828.92775134],rot180->rot90->pad->cog->int
B_141_FB40-SL_12-ST_HEOS-SE_35_compressed.jp2,HEOS,19090.0,19644.0,35,37.0,1.137200397189346,07-02-24(14:51),[-45600.  45536.],-2.319465373827406,1.0,-45600.0,-45536.0,[2741.44419897 1876.96095688],rot180->pad->cog->int
B_141_FB40-SL_13-ST_NISL-SE_37_compressed.jp2,NISL,17576.0,18057.0,37,38.0,1.0855601792681635,07-02-24(14:51),[-45792. -50272.],-2.2243709412528148,1.0,-45792.0,50272.0,[2636.51948347 1808.30853496],rot180->rot90->pad->cog->int
B_141_FB40-SL_13-ST_HEOS-SE_38_compressed.jp2,HEOS,18320.0,18782.0,38,40.0,1.0737781720153392,07-02-24(14:51),[-45696.  45664.],-2.297177438476925,1.0,-45696.0,-45664.0,[2668.46686649 1871.90329351],rot180->pad->cog->int
B_141_FB40-SL_14-ST_NISL-SE_40_compressed.jp2,NISL,19487.0,18692.0,40,41.0,1.0305806723280757,07-02-24(14:51),[-45568. -50368.],-2.2477233894227413,1.0,-45568.0,50368.0,[2655.44854107 1837.92234604],rot180->rot90->pad->cog->int
B_141_FB40-SL_14-ST_HEOS-SE_41_compressed.jp2,HEOS,19656.0,19485.0,41,43.0,1.1460383591908432,07-02-24(14:51),[ 50464. -50464.],0.736070676889821,1.0,50464.0,50464.0,[1891.29681755 1880.47713173],pad->cog->int
B_141_FB40-SL_15-ST_NISL-SE_43_compressed.jp2,NISL,18772.0,20200.0,43,44.0,1.0872428384712016,07-02-24(14:51),[-45664. -50528.],-2.105774622652452,1.0,-45664.0,50528.0,[2647.32308525 1759.52596922],rot180->rot90->pad->cog->int
B_141_FB40-SL_15-ST_HEOS-SE_44_compressed.jp2,HEOS,18032.0,21434.0,44,46.0,1.0743816325536482,07-02-24(14:51),[-45760.  45312.],-2.192815834318832,1.0,-45760.0,-45312.0,[2710.40110219 1783.382092  ],rot180->pad->cog->int
B_141_FB40-SL_16-ST_NISL-SE_46_compressed.jp2,NISL,19474.0,21000.0,46,47.0,1.0534428567330814,07-02-24(14:51),[-45568. -50656.],-2.121950208374924,1.0,-45568.0,50656.0,[2648.6719524  1746.36108529],rot180->rot90->pad->cog->int
B_141_FB40-SL_16-ST_HEOS-SE_47_compressed.jp2,HEOS,19396.0,20589.0,47,49.0,1.019562637565043,07-02-24(14:51),[-45568.  45440.],-2.3276806836305672,1.0,-45568.0,-45440.0,[2708.22377991 1833.63142791],rot180->pad->cog->int
B_141_FB40-SL_17-ST_NISL-SE_49_compressed.jp2,NISL,19396.0,20706.0,49,50.0,1.056135762800617,07-02-24(14:51),[-45568. -50592.],-2.234126473973917,1.0,-45568.0,50592.0,[2640.12828102 1804.95871898],rot180->rot90->pad->cog->int
B_141_FB40-SL_17-ST_HEOS-SE_50_compressed.jp2,HEOS,22184.0,21600.0,50,52.0,1.1120686630618133,07-02-24(14:51),[-45216.  45312.],-2.287818757244316,1.0,-45216.0,-45312.0,[2774.58291003 1864.33320306],rot180->pad->cog->int
B_141_FB40-SL_18-ST_NISL-SE_52_compressed.jp2,NISL,19970.0,21175.0,52,53.0,1.6007103475427311,07-02-24(14:50),[-45504. -50656.],-2.118158110059677,1.0,-45504.0,50656.0,[2642.95305134 1746.97898514],rot180->rot90->pad->cog->icp
B_141_FB40-SL_18-ST_HEOS-SE_53_compressed.jp2,HEOS,21944.0,21737.0,53,55.0,1.5730647064033538,07-02-24(14:50),[50752. 45280.],0.8533672442418209,1.0,50752.0,-45280.0,[1840.69508337 1902.98533551],rot90->pad->cog->int
B_141_FB40-SL_19-ST_NISL-SE_55_compressed.jp2,NISL,21132.0,21346.0,55,56.0,1.6804443796198003,07-02-24(14:50),[-45344. -50688.],-2.160830092184137,1.0,-45344.0,50688.0,[2692.91208919 1757.57579485],rot180->rot90->pad->cog->int
B_141_FB40-SL_19-ST_HEOS-SE_56_compressed.jp2,HEOS,22529.0,21425.0,56,58.0,1.7726451035342166,07-02-24(14:50),[-45184. -50688.],-2.3310911401153662,1.0,-45184.0,50688.0,[2759.39972792 1888.28734177],rot180->rot90->pad->cog->int
B_141_FB40-SL_20-ST_NISL-SE_58_compressed.jp2,NISL,21384.0,22385.0,58,59.0,1.1328674011650617,07-02-24(14:50),[-45312. -50816.],-2.061053455117442,1.0,-45312.0,50816.0,[2684.24329797 1710.79617763],rot180->rot90->pad->cog->int
B_141_FB40-SL_20-ST_HEOS-SE_59_compressed.jp2,HEOS,,,59,61.0,1.052084811496977,07-02-24(14:50),[ 50720. -50752.],-2.257475421932029,1.0,50720.0,50752.0,[2777.2054487  1835.60650408],pad->cog->int
B_141_FB40-SL_21-ST_NISL-SE_61_compressed.jp2,NISL,24820.0,23769.0,61,62.0,1.1887025878315722,07-02-24(14:50),[ 50752. -50624.],0.9787535240566196,1.0,50752.0,50624.0,[1725.30347371 1932.803764  ],pad->cog->int
B_141_FB40-SL_21-ST_HEOS-SE_62_compressed.jp2,HEOS,22004.0,22903.0,62,64.0,1.1819619855674044,07-02-24(14:50),[-45248. -50880.],-2.142210944250555,1.0,-45248.0,50880.0,[2775.66750038 1763.96166502],rot180->rot90->pad->cog->int
B_141_FB40-SL_22-ST_NISL-SE_64_compressed.jp2,NISL,21704.0,21553.0,64,65.0,1.4827158724557268,07-02-24(14:50),[-45280. -50720.],-2.1576184945193484,1.0,-45280.0,50720.0,[2700.39927237 1751.33851924],rot180->rot90->pad->cog->int
B_141_FB40-SL_22-ST_HEOS-SE_65_compressed.jp2,HEOS,25786.0,25083.0,65,67.0,1.5535345934863802,07-02-24(14:50),[-44768. -51136.],-2.1507905273473367,1.0,-44768.0,51136.0,[2861.84989721 1785.66102863],rot180->rot90->pad->cog->icp
B_141_FB40-SL_23-ST_NISL-SE_67_compressed.jp2,NISL,23784.0,23477.0,67,68.0,1.1013154080272876,07-02-24(14:50),[-45024. -50944.],-1.982344015572064,1.0,-45024.0,50944.0,[2734.62295582 1662.22070166],rot180->rot90->pad->cog->int
B_141_FB40-SL_23-ST_HEOS-SE_68_compressed.jp2,HEOS,23352.0,24481.0,68,70.0,1.0874870983569451,07-02-24(14:50),[-45088. -51072.],-2.119460006099513,1.0,-45088.0,51072.0,[2804.96875868 1732.65421097],rot180->rot90->pad->cog->int
B_141_FB40-SL_24-ST_NISL-SE_70_compressed.jp2,NISL,23400.0,22400.0,70,71.0,1.5458945589041038,07-02-24(14:50),[-45088. -50816.],-2.1147772029166885,1.0,-45088.0,50816.0,[2743.67453428 1726.39447674],rot180->rot90->pad->cog->int
B_141_FB40-SL_24-ST_HEOS-SE_71_compressed.jp2,HEOS,25912.0,26464.0,71,73.0,1.0891749965747388,07-02-24(14:50),[-44768. -51328.],-2.090057726998119,1.0,-44768.0,51328.0,[2883.26002353 1708.86707233],rot180->rot90->pad->cog->icp
B_141_FB40-SL_25-ST_NISL-SE_73_compressed.jp2,NISL,23896.0,22876.0,73,74.0,1.264214671685999,07-02-24(14:50),[-45024. -50880.],-2.039846365711466,1.0,-45024.0,50880.0,[2723.59595555 1702.0995767 ],rot180->rot90->pad->cog->int
B_141_FB40-SL_25-ST_HEOS-SE_74_compressed.jp2,HEOS,27572.0,24686.0,74,76.0,1.1038401059837208,07-02-24(14:50),[-44544. -51104.],-2.1003200222163283,1.0,-44544.0,51104.0,[2866.52148286 1763.3950284 ],rot180->rot90->pad->cog->int
B_141_FB40-SL_26-ST_NISL-SE_76_compressed.jp2,NISL,24822.0,23384.0,76,79.0,1.0384334800129429,07-02-24(14:50),[-44896. -50944.],-2.030706928970387,1.0,-44896.0,50944.0,[2731.06369654 1692.70507165],rot180->rot90->pad->cog->int
B_141_FB40-SL_27-ST_NISL-SE_79_compressed.jp2,NISL,26776.0,29081.0,79,80.0,0.9852592557938324,07-02-24(14:50),[-44800.  44992.],1.1100370261171857,1.0,-44800.0,-44992.0,[1632.85367226 2036.42116874],rot180->pad->int
B_141_FB40-SL_27-ST_HEOS-SE_80_compressed.jp2,HEOS,26384.0,24800.0,80,83.0,1.099106883368064,07-02-24(14:50),[-44704. -51104.],-2.1638645727719803,1.0,-44704.0,51104.0,[2843.43401176 1807.29563448],rot180->rot90->pad->cog->int
B_141_FB40-SL_28-ST_HEOS-SE_83_compressed.jp2,HEOS,,,83,85.0,1.0244880686409863,07-02-24(14:50),[ 51776. -51584.],-0.0,1.0,51776.0,51584.0,"[1552.0, 1528.0]",pad->cog->int
B_141_FB40-SL_29-ST_NISL-SE_85_compressed.jp2,NISL,26276.0,25022.0,85,86.0,2.3162505491272345,07-02-24(14:50),[-44704. -51136.],-2.02250493078447,1.0,-44704.0,51136.0,[2773.74140691 1692.95878511],rot180->rot90->pad->cog->int
B_141_FB40-SL_29-ST_HEOS-SE_86_compressed.jp2,HEOS,27194.0,26400.0,86,88.0,1.636375354334317,07-02-24(14:50),[-44608. -51328.],-2.1167856773065266,1.0,-44608.0,51328.0,[2874.46064113 1760.135466  ],rot180->rot90->pad->cog->int
B_141_FB40-SL_30-ST_NISL-SE_88_compressed.jp2,NISL,,,88,89.0,1.3726671115860551,07-02-24(14:50),[-44768. -51072.],-1.5707963267948966,1.0,-44768.0,51072.0,"[2404.0, 1616.0]",rot180->rot90->pad->cog->int
B_141_FB40-SL_30-ST_HEOS-SE_89_compressed.jp2,HEOS,26063.0,24887.0,89,91.0,2.405365643628478,07-02-24(14:50),[-44736. -51136.],-2.0452876415588905,1.0,-44736.0,51136.0,[2843.26153034 1709.45118349],rot180->rot90->pad->cog->int
B_141_FB40-SL_31-ST_NISL-SE_91_compressed.jp2,NISL,26168.0,24508.0,91,92.0,1.7401078761772624,07-02-24(14:50),[-44736. -51072.],-2.0952762744672726,1.0,-44736.0,51072.0,[2776.7889973  1726.15948614],rot180->rot90->pad->cog->int
B_141_FB40-SL_31-ST_HEOS-SE_92_compressed.jp2,HEOS,27194.0,25985.0,92,94.0,1.883151009481732,07-02-24(14:50),[-44608. -51264.],-2.089481643745339,1.0,-44608.0,51264.0,[2865.14951621 1727.86761256],rot180->rot90->pad->cog->int
B_141_FB40-SL_32-ST_NISL-SE_94_compressed.jp2,NISL,27515.0,26576.0,94,95.0,2.259025894748292,07-02-24(14:50),[51456. 44672.],1.0669026925282064,1.0,51456.0,-44672.0,[1649.57369206 2009.05031067],rot90->pad->cog->icp
B_141_FB40-SL_32-ST_HEOS-SE_95_compressed.jp2,HEOS,28680.0,25720.0,95,97.0,2.3652660460903885,07-02-24(14:50),[-44416. -51232.],-2.147895370817035,1.0,-44416.0,51232.0,[2901.07489187 1764.46776376],rot180->rot90->pad->cog->icp
B_141_FB40-SL_33-ST_NISL-SE_97_compressed.jp2,NISL,28604.0,27200.0,97,98.0,1.460079654825996,07-02-24(14:50),[-44416. -51424.],-2.0346207269807066,1.0,-44416.0,51424.0,[2827.01353573 1663.5065666 ],rot180->rot90->pad->cog->int
B_141_FB40-SL_33-ST_HEOS-SE_98_compressed.jp2,HEOS,32190.0,30812.0,98,100.0,1.5739343444150675,07-02-24(14:50),[-43968. -51872.],-2.0069674697049216,1.0,-43968.0,51872.0,[2957.65324027 1638.37635788],rot180->rot90->pad->cog->int
B_141_FB40-SL_34-ST_NISL-SE_100_compressed.jp2,NISL,29384.0,26800.0,100,101.0,1.3231692319182256,07-02-24(14:50),[-44320. -51360.],-2.099680615806181,1.0,-44320.0,51360.0,[2842.77472793 1709.12459797],rot180->rot90->pad->cog->int
B_141_FB40-SL_34-ST_HEOS-SE_101_compressed.jp2,HEOS,30418.0,28732.0,101,103.0,1.2949132914598696,07-02-24(14:50),[-44192. -51616.],-2.022033671789862,1.0,-44192.0,51616.0,[2912.4268578  1703.54094613],rot180->rot90->pad->cog->icp
B_141_FB40-SL_35-ST_NISL-SE_103_compressed.jp2,NISL,29384.0,28600.0,103,104.0,1.181261941094769,07-02-24(14:50),[-44320. -51584.],-1.9382942178021312,1.0,-44320.0,51584.0,[2816.33686748 1588.56447372],rot180->rot90->pad->cog->icp
B_141_FB40-SL_35-ST_HEOS-SE_104_compressed.jp2,HEOS,29424.0,27622.0,104,106.0,1.385521778191213,07-02-24(14:50),[-44320. -51456.],-2.106822824809975,1.0,-44320.0,51456.0,[2910.15342967 1714.65297188],rot180->rot90->pad->cog->int
B_141_FB40-SL_36-ST_NISL-SE_106_compressed.jp2,NISL,30584.0,26607.0,106,107.0,1.841650320669136,07-02-24(14:50),[-44192. -51328.],-2.1307668764543086,1.0,-44192.0,51328.0,[2853.95369973 1762.09628422],rot180->rot90->pad->cog->int
B_141_FB40-SL_36-ST_HEOS-SE_107_compressed.jp2,HEOS,29304.0,26280.0,107,109.0,1.82721574386079,07-02-24(14:50),[-44352. -51296.],-2.085955451605161,1.0,-44352.0,51296.0,[2885.07807189 1728.206807  ],rot180->rot90->pad->cog->icp
B_141_FB40-SL_37-ST_NISL-SE_109_compressed.jp2,NISL,30404.0,32764.0,109,110.0,1.0675716515437277,07-02-24(14:50),[-44192. -52096.],-2.0736169243363274,1.0,-44192.0,52096.0,[2935.25941167 1564.26360899],rot180->rot90->pad->cog->int
B_141_FB40-SL_37-ST_HEOS-SE_110_compressed.jp2,HEOS,32014.0,36230.0,110,112.0,1.1885508869201182,07-02-24(14:50),[-44000. -52544.],-2.067703307079724,1.0,-44000.0,52544.0,[3055.45847463 1527.05588422],rot180->rot90->pad->cog->int
B_141_FB40-SL_38-ST_NISL-SE_112_compressed.jp2,NISL,29624.0,27884.0,112,115.0,1.5423930844538416,07-02-24(14:50),[-44288. -51488.],-2.141688108121005,1.0,-44288.0,51488.0,[2875.83967786 1735.44995786],rot180->rot90->pad->cog->int
B_141_FB40-SL_39-ST_NISL-SE_115_compressed.jp2,NISL,29844.0,31866.0,115,116.0,1.0670839207179732,07-02-24(14:50),[-44256. -52000.],-2.133498621318076,1.0,-44256.0,52000.0,[2924.00151851 1610.29223165],rot180->rot90->pad->cog->int
B_141_FB40-SL_39-ST_HEOS-SE_116_compressed.jp2,HEOS,31300.0,33576.0,116,118.0,1.5191712536441149,07-02-24(14:50),[-44096. -52224.],-2.0420286027813765,1.0,-44096.0,52224.0,[2990.27228916 1580.22709891],rot180->rot90->pad->cog->sift
B_141_FB40-SL_40-ST_NISL-SE_118_compressed.jp2,NISL,31394.0,34200.0,118,119.0,1.1108620585428424,07-02-24(14:50),[-44064. -52288.],-2.0338831872293395,1.0,-44064.0,52288.0,[2931.04786164 1531.72630415],rot180->rot90->pad->cog->int
B_141_FB40-SL_40-ST_HEOS-SE_119_compressed.jp2,HEOS,33164.0,36792.0,119,121.0,0.9883675009094745,07-02-24(14:50),[-43840. -52608.],-1.9806132968150183,1.0,-43840.0,52608.0,[3007.47120978 1484.62625409],rot180->rot90->pad->int
B_141_FB40-SL_41-ST_NISL-SE_121_compressed.jp2,NISL,29684.0,32167.0,121,122.0,0.9349861396351016,07-02-24(14:50),[-44288. -52032.],-2.1166795064953465,1.0,-44288.0,52032.0,[2917.53293452 1623.66872206],rot180->rot90->pad->int
B_141_FB40-SL_41-ST_HEOS-SE_122_compressed.jp2,HEOS,30838.0,36114.0,122,124.0,0.9869650642974817,07-02-24(14:50),[-44160. -52544.],-2.009861932400673,1.0,-44160.0,52544.0,[3025.99894888 1499.08431138],rot180->rot90->pad->int
B_141_FB40-SL_42-ST_NISL-SE_124_compressed.jp2,NISL,32202.0,34891.0,124,125.0,1.6990267667032288,07-02-24(14:50),[-43968. -52384.],-2.0032656576985794,1.0,-43968.0,52384.0,[2926.31390282 1505.30570505],rot180->rot90->pad->cog->int
B_141_FB40-SL_42-ST_HEOS-SE_125_compressed.jp2,HEOS,32400.0,34213.0,125,127.0,1.3178666712607623,07-02-24(14:50),[-43936. -52288.],-2.1721595119261514,1.0,-43936.0,52288.0,[3060.15253954 1670.50619707],rot180->rot90->pad->cog->int
B_141_FB40-SL_43-ST_NISL-SE_127_compressed.jp2,NISL,32312.0,36481.0,127,128.0,2.333938572704689,07-02-24(14:50),[-43968. -52576.],-1.969472398443303,1.0,-43968.0,52576.0,[2938.30201858 1439.33705888],rot180->rot90->pad->cog->icp
B_141_FB40-SL_43-ST_HEOS-SE_128_compressed.jp2,HEOS,32576.0,36000.0,128,130.0,2.635265876892112,07-02-24(14:50),[-43936. -52512.],-2.008597199181251,1.0,-43936.0,52512.0,[3017.21845698 1498.97453793],rot180->rot90->pad->cog->sift
B_141_FB40-SL_44-ST_NISL-SE_130_compressed.jp2,NISL,32576.0,35800.0,130,131.0,1.7278637094288936,07-02-24(14:50),[-43936. -52480.],-2.016387220652838,1.0,-43936.0,52480.0,[2965.24104533 1489.84163951],rot180->rot90->pad->cog->int
B_141_FB40-SL_44-ST_HEOS-SE_131_compressed.jp2,HEOS,34864.0,36528.0,131,133.0,1.303825827420524,07-02-24(14:50),[-43648. -52576.],-2.0475445392162253,1.0,-43648.0,52576.0,[3099.03924295 1557.09394528],rot180->rot90->pad->cog->int
B_141_FB40-SL_45-ST_NISL-SE_133_compressed.jp2,NISL,33390.0,35000.0,133,134.0,1.380008671356317,07-02-24(14:50),[-43840. -52384.],-2.1291416903340927,1.0,-43840.0,52384.0,[3014.99786425 1605.66438852],rot180->rot90->pad->cog->int
B_141_FB40-SL_45-ST_HEOS-SE_134_compressed.jp2,HEOS,33390.0,35600.0,134,136.0,1.3040927708022068,07-02-24(14:50),[-43840. -52480.],-2.09070470514429,1.0,-43840.0,52480.0,[3050.80847646 1571.58693057],rot180->rot90->pad->cog->int
B_141_FB40-SL_46-ST_NISL-SE_136_compressed.jp2,NISL,32862.0,33993.0,136,137.0,1.1550268144519082,07-02-24(14:50),[-43904. -52256.],-2.0877165950938994,1.0,-43904.0,52256.0,[2965.07926437 1577.30810949],rot180->rot90->pad->cog->int
B_141_FB40-SL_46-ST_HEOS-SE_137_compressed.jp2,HEOS,32388.0,33529.0,137,139.0,1.038261485088159,07-02-24(14:50),[-43936. -52192.],-2.1296498516918683,1.0,-43936.0,52192.0,[3053.96857941 1629.14045141],rot180->rot90->pad->cog->int
B_141_FB40-SL_47-ST_NISL-SE_139_compressed.jp2,NISL,32190.0,33820.0,139,140.0,0.9595496816970658,07-02-24(14:50),[-43968. -52256.],-2.1184285600575583,1.0,-43968.0,52256.0,[2987.79104102 1599.10450214],rot180->rot90->pad->int
B_141_FB40-SL_47-ST_HEOS-SE_140_compressed.jp2,HEOS,34259.0,36096.0,140,142.0,1.3512576288319036,07-02-24(14:50),[-43712. -52512.],-1.9736232498730468,1.0,-43712.0,52512.0,[3035.38872642 1489.57992877],rot180->rot90->pad->cog->int
B_141_FB40-SL_48-ST_NISL-SE_142_compressed.jp2,NISL,32564.0,36505.0,142,143.0,0.9666503483558256,07-02-24(14:49),[52096. 43424.],1.1782633865137884,1.0,52096.0,-43424.0,[1558.12054032 2115.36777479],rot90->pad->int
B_141_FB40-SL_48-ST_HEOS-SE_143_compressed.jp2,HEOS,33148.0,33913.0,143,151.0,0.9567472683734084,07-02-24(14:49),[-43872. -52256.],-2.071739076464042,1.0,-43872.0,52256.0,[3016.99654915 1599.82717394],rot180->rot90->pad->int
B_141_FB40-SL_51-ST_NISL-SE_151_compressed.jp2,NISL,33456.0,34223.0,151,152.0,0.8806326340615938,07-02-24(14:49),[-43808. -52288.],-2.196081645208773,1.0,-43808.0,52288.0,[3031.6921937 1664.8845695],rot180->rot90->pad->int
B_141_FB40-SL_51-ST_HEOS-SE_152_compressed.jp2,HEOS,35384.0,35014.0,152,154.0,1.1157339476014605,07-02-24(14:49),[-43584. -52384.],-2.1288126001772927,1.0,-43584.0,52384.0,[3078.12393514 1648.11162593],rot180->rot90->pad->cog->int
B_141_FB40-SL_52-ST_NISL-SE_154_compressed.jp2,NISL,33236.0,33531.0,154,155.0,1.5176000643224097,07-02-24(14:49),[-43840. -52192.],-2.1532942235628054,1.0,-43840.0,52192.0,[2985.18847344 1664.22819366],rot180->rot90->pad->cog->int
B_141_FB40-SL_52-ST_HEOS-SE_155_compressed.jp2,HEOS,34673.0,35874.0,155,157.0,0.9625795648648652,07-02-24(14:49),[-43680. -52512.],-2.028437072547584,1.0,-43680.0,52512.0,[3059.97552943 1507.99437233],rot180->rot90->pad->int
B_141_FB40-SL_53-ST_NISL-SE_157_compressed.jp2,NISL,33960.0,34510.0,157,158.0,1.228987108540572,07-02-24(14:49),[-43744. -52320.],-2.1513313608512905,1.0,-43744.0,52320.0,[3007.09136274 1629.59690376],rot180->rot90->pad->cog->int
B_141_FB40-SL_53-ST_HEOS-SE_158_compressed.jp2,HEOS,35384.0,37400.0,158,160.0,1.023824904533915,07-02-24(14:49),[-43584. -52704.],-2.0342225050822464,1.0,-43584.0,52704.0,[3051.02201787 1536.14917473],rot180->rot90->pad->cog->sift
B_141_FB40-SL_54-ST_NISL-SE_160_compressed.jp2,NISL,33060.0,35751.0,160,161.0,1.133733916191823,07-02-24(14:49),[-43872. -52480.],-2.081182060135011,1.0,-43872.0,52480.0,[2992.37087249 1531.27322949],rot180->rot90->pad->cog->int
B_141_FB40-SL_54-ST_HEOS-SE_161_compressed.jp2,HEOS,35792.0,36669.0,161,163.0,0.8544039461371222,07-02-24(14:49),[-43520. -52608.],-2.0544844399676205,1.0,-43520.0,52608.0,[3066.60736929 1561.75322956],rot180->rot90->pad->int
B_141_FB40-SL_55-ST_NISL-SE_163_compressed.jp2,NISL,34949.0,35055.0,163,164.0,0.921964348635866,07-02-24(14:49),[-43616. -52384.],-2.20734965958194,1.0,-43616.0,52384.0,[3047.18204437 1684.22836264],rot180->rot90->pad->int
B_141_FB40-SL_55-ST_HEOS-SE_164_compressed.jp2,HEOS,,,164,166.0,0.9923460266969572,07-02-24(14:49),[-43456. -52512.],-1.5707963267948966,1.0,-43456.0,52512.0,"[2568.0, 1436.0]",rot180->rot90->pad->int
B_141_FB40-SL_56-ST_NISL-SE_166_compressed.jp2,NISL,34742.0,34718.0,166,167.0,0.7952361621325149,07-02-24(14:49),[-43648. -52352.],-2.179907525777508,1.0,-43648.0,52352.0,[3025.70472458 1648.05661591],rot180->rot90->pad->int
B_141_FB40-SL_56-ST_HEOS-SE_167_compressed.jp2,HEOS,35864.0,36172.0,167,169.0,1.0879934719459847,07-02-24(14:49),[-43520. -52544.],-2.1067017252292417,1.0,-43520.0,52544.0,[3085.27408087 1601.34412361],rot180->rot90->pad->cog->int
B_141_FB40-SL_57-ST_NISL-SE_169_compressed.jp2,NISL,34259.0,34428.0,169,170.0,1.214018905314714,07-02-24(14:49),[-43712. -52320.],-2.1636230137133325,1.0,-43712.0,52320.0,[3015.16110816 1653.52186315],rot180->rot90->pad->cog->int
B_141_FB40-SL_57-ST_HEOS-SE_170_compressed.jp2,HEOS,36584.0,37800.0,170,172.0,1.0010551460248742,07-02-24(14:49),[-43424. -52736.],-2.0157853740895377,1.0,-43424.0,52736.0,[3066.44672738 1501.2267695 ],rot180->rot90->pad->cog->int
B_141_FB40-SL_58-ST_NISL-SE_172_compressed.jp2,NISL,40096.0,36741.0,172,173.0,0.960862653898431,07-02-24(14:49),[52448. 43488.],1.0474195922171308,1.0,52448.0,-43488.0,[1362.78185481 1937.67794702],rot90->pad->sift
B_141_FB40-SL_58-ST_HEOS-SE_173_compressed.jp2,HEOS,36416.0,35625.0,173,175.0,0.98663554383057,07-02-24(14:49),[-43456. -52480.],-2.0487782143355453,1.0,-43456.0,52480.0,[3075.10568095 1563.44020136],rot180->rot90->pad->int
B_141_FB40-SL_59-ST_NISL-SE_175_compressed.jp2,NISL,35225.0,34768.0,175,176.0,0.8058140226134545,07-02-24(14:49),[-43584. -52352.],-2.178963080728336,1.0,-43584.0,52352.0,[3059.53163633 1656.40958655],rot180->rot90->pad->int
B_141_FB40-SL_59-ST_HEOS-SE_176_compressed.jp2,HEOS,36296.0,37426.0,176,178.0,0.8509639511230492,07-02-24(14:49),[-43456. -52704.],-2.0951431482005654,1.0,-43456.0,52704.0,[3100.56158289 1550.62115792],rot180->rot90->pad->sift
B_141_FB40-SL_60-ST_NISL-SE_178_compressed.jp2,NISL,35752.0,37184.0,178,179.0,0.8618143412752985,07-02-24(14:49),[52480. 43360.],1.031817545153695,1.0,52480.0,-43360.0,[1514.57618643 1974.45735303],rot90->pad->int
B_141_FB40-SL_60-ST_HEOS-SE_179_compressed.jp2,HEOS,35888.0,37072.0,179,181.0,2.299592360240777,07-02-24(14:49),[-43520. -52640.],-2.113209185294376,1.0,-43520.0,52640.0,[3092.14869793 1591.10413255],rot180->rot90->pad->cog->int
B_141_FB40-SL_61-ST_NISL-SE_181_compressed.jp2,NISL,35984.0,37827.0,181,182.0,1.0679326079057565,07-02-24(14:49),[-43488. -52736.],-2.2088692157775074,1.0,-43488.0,52736.0,[3085.0291592  1658.61735572],rot180->rot90->pad->cog->sift
B_141_FB40-SL_61-ST_HEOS-SE_182_compressed.jp2,HEOS,36392.0,36187.0,182,184.0,0.9018502745374476,07-02-24(14:49),[-43456. -52544.],-2.0507076970040723,1.0,-43456.0,52544.0,[3073.98895483 1533.38526043],rot180->rot90->pad->int
B_141_FB40-SL_62-ST_NISL-SE_184_compressed.jp2,NISL,36776.0,36985.0,184,185.0,0.8532294015673524,07-02-24(14:49),[-43392. -52640.],-2.1296259605898875,1.0,-43392.0,52640.0,[3070.15329702 1588.87519923],rot180->rot90->pad->int
